m,n,mu,nu,Re[A],Im[A],Re[B],Im[B]
-2,2,-4,5,14455.218361190939,-22541.571031219883,16184.10475306609,10397.103259516367
-2,2,-3,5,-439.44584531602175,246.74694632028272,-1745.7477896263085,-3198.6999822014645
-2,2,-2,5,-3387.6697761201235,-0.5248214875167312,-0.035417351505491364,-1153.01332700309
-2,2,-1,5,57.04720648906078,31.044286298931674,-101.83466891303712,186.3130363866471
-2,2,0,5,126.46494269558256,196.94727755038946,-70.59895517641198,45.32537552843363
-2,2,1,5,3.724342476546874,52.51677070986725,-11.35375042124045,0.8049023391656599
-2,2,2,5,-2.754511094112244,6.018718977494624,-0.8237741321246884,-0.3770149277647929
-2,2,3,5,-0.46599885725525353,0.348111516717626,-0.02794858472557738,-0.03741365101329068
-2,2,4,5,-0.03884995408514329,0.005537923049807339,-0.00020001138125091202,-0.001403172876423628
-2,2,5,5,-0.002007610514966282,-0.0007520222780592425,0.,0.
-1,2,-1,1,-0.01851676325259788,0.11009568548170887,0.06501420030853561,-0.24046540030327448
-1,2,0,1,-0.1811741355218351,-0.1441114221282957,0.055331839037527704,-0.05774563709409898
-1,2,1,1,-0.0378668054494731,-0.06464140836789836,-0.020825867695854833,0.0065963478257891495
-1,2,-2,2,1.367801674540615,2.151658547703565,-2.9778275137271124,1.2470850837931722
-1,2,-1,2,0.40952765579619127,-0.03768724700583,0.954395084881226,-0.14571311779631624
-1,2,0,2,0.8124251143785637,-1.4454839339018501,0.4232858152623383,0.1954191414469165
-1,2,1,2,0.4668472010959709,-0.2929089173247705,0.,0.
-1,2,2,2,0.08967652099373055,-0.006075026742072901,-0.0005099975285873966,-0.01704520364283988
-1,2,-3,3,43.46534698863741,-68.06742069209041,44.2983250674747,29.446702395175866
-1,2,-2,3,-51.08370577137329,26.160154380040012,-18.71858309199567,-34.52264219536889
-1,2,-1,3,-9.764960914580097,1.2106466676064838,0.25429205234281055,0.8647956853320151
-1,2,0,3,8.833869734304752,4.928228756688811,-1.131251795215466,2.226432289584218
-1,2,1,3,1.957765645624558,3.0532853445289065,-0.1769116991286778,0.11948994480823884
-1,2,2,3,0.04181990328565621,0.5932027965832565,0.031386782347805696,-0.002126259359725516
-1,2,3,3,-0.026163370217056683,0.05714659960331748,0.0078022582621612695,0.0036005859912752293
-1,2,-4,4,-2882.2556803000593,-204.17276444325972,94.26620345289182,-1306.866007146039
-1,2,-3,4,2373.9067988890165,1528.0889241195493,-706.185549726252,1098.290268394411
-1,2,-2,4,-271.3340724401573,-504.02600179628064,306.90395242006946,-167.95928460292623
-1,2,-1,4,-0.9270748486704661,-239.02242627776354,34.243549196418535,0.11780008063442457
-1,2,0,4,-23.521978187723484,42.805317422564556,-11.982176028520737,-6.489193812774475
-1,2,1,4,-20.332417343394223,13.04977931245886,-1.0951390959308414,-1.6962242491447577
-1,2,2,4,-4.124152690765022,0.29238800835949996,0.000152999258576219,0.005113561092851964
-1,2,3,4,-0.3997771759257526,-0.18296657296779587,-0.011212872950167149,0.024491399829993203
-1,2,4,4,-0.02032624343678355,-0.027209928009665953,-0.0029475784060755644,0.0022012559224617893
-1,2,-5,5,54909.72404022659,119979.37822109842,-42138.26588895277,19282.10664123303
-1,2,-4,5,10658.553602545178,-150224.8716147248,53383.860848595155,3787.6529010801573
-1,2,-3,5,-30462.9331499955,47430.69385580936,-18324.808226209516,-11766.333623534652
-1,2,-2,5,1155.03104915586,-627.700601179003,1103.406428207779,2019.2759225020402
-1,2,-1,5,3396.2022343501994,-0.30224246589671017,-0.013997443149579212,586.553278577543
-1,2,0,5,-60.80970318826365,-33.299474680696065,28.985432749338592,-53.09382438969346
-1,2,1,5,-85.82202132816947,-133.66762112645608,13.24974574125445,-8.510295418097003
-1,2,2,5,-2.144685055454876,-30.244636117582612,0.7616600863991945,-0.054151759517978466
-1,2,3,5,1.382394780491615,-3.020584713669392,-0.06966956863995943,-0.03188941595544736
-1,2,4,5,0.20741081954369445,-0.15494043164438082,-0.009316194908525793,-0.012471217004430223
-1,2,5,5,0.015539981634057315,-0.0022151692199229357,-0.00020001138125091202,-0.001403172876423628
0,2,-1,1,-0.4717702073174006,0.3007167829073664,-0.11217214736417944,-0.46656142777144155
0,2,0,1,0.517086761170942,0.24285918576733687,0.,0.
0,2,1,1,0.25397148915740303,0.1172514848681499,0.16599551711258312,-0.17323691128229696
0,2,-2,2,7.851189760751853,4.9612213492477695,-2.5812068998424254,3.6799503815740486
0,2,-1,2,-4.664265760442741,-8.787782781967902,2.3588510365870032,-1.5035839145368322
0,2,0,2,0.3597947990664762,1.1778779169508593,0.,0.
0,2,1,2,-0.8124251143785637,1.4454839339018501,0.4232858152623383,0.1954191414469165
0,2,2,2,-0.3241030662021597,0.21143625321134146,0.09466701362368277,0.1616035209197459
0,2,-3,3,14.753169032183136,-209.26991753035594,67.76511139024008,5.020535878432363
0,2,-2,3,-139.4302651153607,217.08208841178038,-54.95832832526297,-34.728549444734384
0,2,-1,3,79.15511719171252,-44.27063102207947,7.573561307112855,12.929172372643759
0,2,0,3,10.712262005109256,0.8973643625945601,0.,0.
0,2,1,3,-6.668345318680109,-3.557267532702304,-0.565625897607733,1.113216144792109
0,2,2,3,-1.1614060054674191,-1.8093467137885797,-0.4537442926830235,0.29601075449587805
0,2,3,3,-0.02073145250782252,-0.2906355770166343,-0.09416034704341707,0.006378778079176545
0,2,-4,4,-5993.9892693845195,2743.3041379649526,-677.7346239916836,-1481.432046785862
0,2,-3,4,8850.0623750709,627.5799009650763,-132.77852128964824,1883.4292577732035
0,2,-2,4,-3644.1605669169558,-2338.227193973952,402.8035539470275,-629.1665629458968
0,2,-1,4,280.2791230900974,509.3940858924695,-71.6067938746341,39.45916249556161
0,2,0,4,-0.5566862001609806,183.3172268720677,0.,0.
0,2,1,4,13.860244330948735,-25.55367744655062,-3.594652808556221,-1.9467581438323422
0,2,2,4,10.118471840574111,-6.501611045934566,-1.123539200017946,-1.7447053054206814
0,2,3,4,1.755964171914387,-0.12452807157294776,-0.02665472465291467,-0.3736743133071011
0,2,4,4,0.14866250660859562,0.0680337992571828,0.016819309425250725,-0.03673709974498981
0,2,-5,5,224815.36117100794,167941.95296406597,-33806.99129862072,45255.26599585372
0,2,-4,5,-166592.94233665688,-364012.0727919563,65933.88196322972,-30176.345517614478
0,2,-3,5,-16166.979322313638,228003.37696752851,-36040.622156359546,-2554.2509073167166
0,2,-2,5,30841.67550122658,-48037.75739373174,6465.053320927076,4150.316268514599
0,2,-1,5,-899.0363024879316,492.5550132409686,-174.09609927215595,-318.46269831467066
0,2,0,5,-2051.6184785850105,-0.15193365546550636,0.,0.
0,2,1,5,30.007404645244666,16.34614511371874,5.797086549867718,-10.61876487793869
0,2,2,5,36.72136130350918,57.18454398390305,7.695575465577964,-4.942280194282533
0,2,3,5,0.8021155840054321,11.309678405242298,1.7877183242180152,-0.1268533559776617
0,2,4,5,-0.45908518235204065,1.003119829582437,0.18169861918828356,0.08315242131433451
0,2,5,5,-0.06195305117588473,0.04628034770042191,0.009316194908525793,0.012471217004430225
1,2,-1,1,-0.5162413799684851,0.7359900763148097,-0.17597593277299883,-0.1943023035214334
1,2,0,1,1.314926300918867,-0.44753426736853696,-0.11217214736417944,-0.46656142777144155
1,2,1,1,-0.05555028975779372,0.33028705644512657,-0.19504260092560682,0.7213962009098235
1,2,-2,2,12.907640264807634,0.9562925482728313,-0.27367567903776213,2.440309617328727
1,2,-1,2,-16.582259185368702,-10.893954216102706,0.,0.
1,2,0,2,4.664265760442741,8.787782781967902,2.3588510365870032,-1.5035839145368322
1,2,1,2,0.40952765579619127,-0.03768724700583,-0.954395084881226,0.14571311779631624
1,2,2,2,0.2678829595954626,-0.5783778742156775,-0.6645782464357568,-0.4579881260441974
1,2,-3,3,-112.9557706652806,-246.905341130977,33.803260433971154,-15.341479735417677
1,2,-2,3,-30.464202940998447,427.08091872136254,-22.588370463413355,-1.6735119594774543
1,2,-1,3,141.2371099452504,-219.6580536788822,-13.123666316610246,-8.002079298858579
1,2,0,3,-53.51953015459894,28.624270223432703,7.573561307112855,12.929172372643759
1,2,1,3,-4.882480457290049,0.6053233338032419,-0.12714602617140527,-0.43239784266600756
1,2,2,3,2.4806827444730724,1.4425532234836087,0.9468054059559038,-1.72019038657243
1,2,3,3,0.3650463653102805,0.5654080830482525,0.3767534879800136,-0.23355167456703954
1,2,-4,4,-4917.380552526651,6582.584144851451,-712.9271773095614,-532.7299561641586
1,2,-3,4,12089.388320070955,-5532.632715136158,338.8673119958418,740.7160233929311
1,2,-2,4,-8908.146756262533,-631.883217432304,1.2315405556699295,-10.981393277979274
1,2,-1,4,2439.288228752593,1566.910847157136,130.39604096591222,-204.20226207627124
1,2,0,4,-139.86272131903752,-257.52524314249695,-71.60679387463412,39.45916249556161
1,2,1,4,-0.2781224546011398,-71.70672788332907,-10.273064758925562,-0.03534002419032738
1,2,2,4,-4.625347185004884,8.344102668936433,5.119229629917723,2.7916997053571246
1,2,3,4,-2.8302156324739856,1.81271187145083,0.8390424195533821,1.3085508619409603
1,2,4,4,-0.42890243436680203,0.03044857738475374,0.013556861214321661,0.19450749829282848
1,2,-5,5,338348.90335271653,48230.49791029873,-4355.066501867941,30550.965526981712
1,2,-4,5,-451591.2720796172,-337348.91330758337,20284.194779172434,-27153.159597512233
1,2,-3,5,167214.19907531596,365370.0521681767,-8427.653177790555,3856.421328246606
1,2,-2,5,10810.301948256238,-152432.88878729154,-3838.8655228638077,-271.53323533235607
1,2,-1,5,-15449.231026511556,24059.358151063192,2385.4013100862207,1531.1568946130096
1,2,0,5,365.2569876295617,-199.06690724115762,-174.0960992721559,-318.46269831467066
1,2,1,5,679.2404468700399,-0.06044849317934205,0.0027994886299158423,-117.31065571550857
1,2,2,5,-8.230412730334372,-4.51983594432176,-7.87849329740196,14.425028077851648
1,2,3,5,-9.062962682537625,-14.118452360174022,-5.453841625215088,3.5018388249923142
1,2,4,5,-0.176055671328193,-2.4838893993326803,-0.8826741945701047,0.06256254830397345
1,2,5,5,0.09078918978330947,-0.1983789209320714,-0.06966956863995943,-0.031889415955447364
2,2,-1,1,-0.054735135807552425,0.4880619234657454,0.,0.
2,2,0,1,0.5162413799684851,-0.7359900763148097,-0.35195186554599767,-0.3886046070428668
2,2,1,1,-0.1003843210333352,0.45461608135356235,0.22434429472835887,0.9331228555428831
2,2,-2,2,6.438716273137364,-2.9221866162700345,0.,0.
2,2,-1,2,-12.907640264807634,-0.9562925482728313,-0.27367567903776213,2.440309617328727
2,2,0,2,7.851189760751853,4.9612213492477695,2.5812068998424254,-3.6799503815740486
2,2,1,2,-1.367801674540615,-2.151658547703565,-2.9778275137271124,1.2470850837931722
2,2,2,2,0.5471967282026728,-0.031068165785671602,0.8618112686182365,0.4047653096122281
2,2,-3,3,-118.82119621826027,-88.78832602735979,0.,0.
2,2,-2,3,112.95577066528061,246.905341130977,22.535506955980768,-10.227653156945118
2,2,-1,3,14.944742007509571,-210.97813426248607,-45.17674092682671,-3.3470239189549083
2,2,0,3,-45.2721918185271,70.64338595919223,28.710995692042474,18.724390847017226
2,2,1,3,11.599881326943965,-6.591122477627041,-5.572510892441407,-10.796734911362567
2,2,2,3,1.5538405109371383,0.3164050096423037,-0.13118135039533757,0.8462622579155714
2,2,3,3,-0.3151583288484326,-0.07159199949710242,-0.3811795083481708,0.6069742417803208
2,2,-4,4,-633.4642184535187,4443.776803924612,0.,0.
2,2,-3,4,4917.380552526651,-6582.584144851451,-356.4635886547807,-266.3649780820793
2,2,-2,4,-6022.963492613639,2756.453977738168,338.8673119958419,740.7160233929311
2,2,-1,4,2940.340061491694,208.4760809104875,45.491047652219336,-638.7911458690471
2,2,0,4,-595.5833098450314,-382.2627003051203,-142.0114720152031,220.76203879335444
2,2,1,4,25.621237340038867,46.50078316412808,41.94643001377696,-22.766371633984736
2,2,2,4,-0.09333299208492435,12.583832282958808,2.5931744881276475,-0.022221714142436236
2,2,3,4,0.4846041035299926,-0.9505426792161724,-1.524576821361502,-0.8449415615247817
2,2,4,4,0.3179743307169991,-0.20913002621020618,-0.1848485463629393,-0.29079880615374626
2,2,-5,5,174845.22078927406,-65494.490832472315,0.,0.
2,2,-4,5,-338348.9033527166,-48230.497910298734,-1742.0266007471769,12220.386210792687
2,2,-3,5,225468.87775020837,168430.28875721645,13522.796519448288,-18102.106398341486
2,2,-2,5,-55530.98077888563,-121337.35759731878,-16607.415779065326,7600.338471766818
2,2,-1,5,-2681.349119498115,37812.08749590909,8174.675195922711,579.8837337732162
2,2,0,5,3034.9360046402435,-4726.8776039020095,-1694.2507007546337,-1088.0024792885788
2,2,1,5,-45.556482699196614,24.984215642836734,81.40440622383106,149.0850258486715
2,2,2,5,-96.79056503200353,-0.014994899643335178,0.001011924328728325,32.94323791437399
2,2,3,5,0.5298380945796306,0.28150355257742915,2.0814067475342433,-3.8062631999129612
2,2,4,5,0.9577711073206873,1.4897285936163445,1.0707025949507378,-0.6871324852340318
2,2,5,5,0.01712120504664537,0.24010193976231892,0.14338404324871634,-0.010139048155709776
-3,3,-1,1,0.005499343193072138,-0.004461362852059893,0.004733350681184138,0.008080176045987297
-3,3,0,1,0.006725739074529793,-0.00045562700565546775,0.0000764996292881095,0.002556780546425982
-3,3,1,1,0.001671912484748844,0.0007715541409875495,0.,0.
-3,3,-2,2,0.11255654601729735,0.02556857124896515,-0.13613553869577527,0.21677651492154312
-3,3,-1,2,0.13037370189652875,0.20193145823151876,-0.13455481713571915,0.08341131234537126
-3,3,0,2,0.007404090181365186,0.10379842036308366,-0.033628695372648953,0.0022781350282773376
-3,3,1,2,-0.009344060791805959,0.020409499858327674,-0.0027865208079147392,-0.001285923568312582
-3,3,2,2,-0.0024563153383963037,0.0018343799353848242,0.,0.
-3,3,-3,3,0.6173574602277546,-4.227972709808916,0.43413091858950875,-0.31283302976851957
-3,3,-2,3,-1.1791900728306621,2.2689915613417275,-3.236524818963151,-1.8259371659926156
-3,3,-1,3,-3.079987943166988,1.9812943927082174,-1.0120162775805681,-1.5832039045863646
-3,3,0,3,-1.2745055203306934,0.09040304522532587,-0.026182064337286533,-0.37224320318328374
-3,3,1,3,-0.2177747710869721,-0.09966603049896763,0.016352106385660425,-0.03571662475207343
-3,3,2,3,-0.01778546300718561,-0.023808687008457712,0.001719420736877413,-0.0012840659547693773
-3,3,3,3,-0.00038183990966083204,-0.00267878458226329,0.,0.
-3,3,-4,4,0.5199256501452182,-4.303816129690979,48.82005749808203,92.15875922965907
-3,3,-3,4,188.6620736677207,1.5409411091020684,0.4943448834033449,75.44106155575456
-3,3,-2,4,-6.2580869604274945,-3.3065903630025453,15.513590048523877,-28.224878589251105
-3,3,-1,4,-23.100332893141974,-35.970126496254196,16.476378252920693,-10.573762462304057
-3,3,0,4,-1.017912743570731,-14.352616783981325,3.9042254298864383,-0.27667665974384326
-3,3,1,4,1.0525633832232102,-2.299893191848833,0.39400088293824853,0.18032471986732684
-3,3,2,4,0.23728490818216968,-0.1772570961094991,0.017785463007185615,0.023808687008457712
-3,3,3,4,0.02542906085573016,-0.003624822359873895,0.00016364567556892802,0.0011480505352556957
-3,3,4,4,0.0016425904213360494,0.000615290954775744,0.,0.
-3,3,-5,5,-7953.518057278751,-5093.895050548153,4480.047514076152,-6971.022333760363
-3,3,-4,5,-2006.71590304963,-3689.786429654845,-906.7941255226966,492.8159636391857
-3,3,-3,5,-1.3149243764613563,4603.106958649233,-2099.160010867351,0.2554644371458247
-3,3,-2,5,-326.2867286958409,597.0070955630949,84.65827425681975,46.323924194998135
-3,3,-1,5,339.44998103826333,-217.96313767218075,100.25859597590096,156.1514338284995
-3,3,0,5,154.36741044020226,-10.947030880566693,2.850689099767752,40.20088816220152
-3,3,1,5,24.582985575028545,11.250587298482921,-1.9425476194979518,4.244533914028061
-3,3,2,5,1.8454394232966076,2.470394037495987,-0.28013970372759933,0.2092704736163603
-3,3,3,5,0.03666503910426168,0.25721451184074773,-0.017482479338314483,0.0024920653724133024
-3,3,4,5,-0.006056399317497482,0.016168263384932813,-0.0005019026287415706,-0.00018800556951481065
-3,3,5,5,-0.0007138244444640511,0.0006165238566755652,0.,0.
-2,3,-1,1,-0.013174742089968728,0.036160135929413445,-0.05439320308490477,-0.0326703633745557
-2,3,0,1,-0.05382192685428766,0.03336452493814851,-0.009466701362368275,-0.01616035209197459
-2,3,1,1,-0.020177217223589377,0.0013668810169664032,0.00007649962928810952,0.002556780546425982
