m,n,mu,nu,Re[A],Im[A],Re[B],Im[B]
-1,4,0,1,0.579762510438559,-0.313674256407143,0.04011124948284788,0.07397709041864763
-1,4,1,1,0.22700626081759592,-0.3541369173913548,-0.10634641434936182,-0.06875919839990378
-1,4,-2,2,4.214307698239906,-7.780668030795354,6.970165669788654,3.8326634471292422
-1,4,-1,2,-0.046353742433523304,-11.951121313888176,1.712177459820927,0.005890004031721231
-1,4,0,2,2.3356593590841466,4.244950715770579,-0.5967232822886174,0.32882635412968014
-1,4,1,2,3.387900317711935,2.17626506549602,0.1811056124526557,-0.28361425288371
-1,4,2,2,1.0209514102401716,0.07238752809391852,0.015795502657020438,-0.2218024812045302
-1,4,-3,3,-388.08559260478495,-604.2981251370708,276.80315464906766,-177.63920936670797
-1,4,-2,3,44.5115740312101,24.555130890776667,-43.979504599634964,80.80789623220183
-1,4,-1,3,260.12236961715803,0.27938256274266415,0.03150105879419522,37.242418173241084
-1,4,0,3,-7.491597844255445,4.0666889270544795,-1.8290806261176809,-3.367196737796847
-1,4,1,3,-16.32674137555718,25.428578652893936,0.6999621816322412,0.4504015388466853
-1,4,2,3,-0.5717567552425086,8.06194127367474,0.8827441853054253,0.06255462835117366
-1,4,3,3,0.49119633058273965,1.0732834505926026,0.1838696354639726,-0.0841459493167523
-1,4,-4,4,-45396.69022941993,3219.379705990199,-1059.9880009004098,-14949.864909578719
-1,4,-3,4,20017.74535660629,-12852.644691345084,4766.324869236122,7422.563523340178
-1,4,-2,4,2362.912686200428,-4324.55788478832,-179.23612658729135,-98.1648924314962
-1,4,-1,4,0.33305649655523123,3742.120388294051,-514.8956374787809,-0.03997526998842072
-1,4,0,4,197.678602411375,361.83518510954855,3.690878842331711,-2.025845314211613
-1,4,1,4,-165.9231179784526,-106.53999579349477,0.,0.
-1,4,2,4,-62.85302525599015,-4.457204430189835,-0.280478237165846,3.9544836635489067
-1,4,3,4,-8.582925877389583,3.9280396405122437,0.4185040920471413,0.914445963429129
-1,4,4,4,-0.5640027595411116,0.7550012324920751,0.10710973193216074,0.08001344072278935
-1,4,-5,5,-1.3297597329104985e6,2.905578255716793e6,-760058.5641779328,-347846.8974909134
-1,4,-4,5,-175090.96968930372,-2.4690443748945533e6,663264.9342087335,-47035.73356476708
-1,4,-3,5,181033.3190709658,281942.39939419075,-116790.84602530678,74989.70616559111
-1,4,-2,5,164444.84097044467,89835.00792415095,-7168.346995857943,13122.178601405185
-1,4,-1,5,-39286.14680766284,0.885372219328363,0.06283192700746595,-5694.419943894208
-1,4,0,5,-8226.37341538171,4494.136612725458,-140.39508533801998,-257.02936032436935
-1,4,1,5,496.41737275614287,-773.1226054444987,18.152695363830738,11.654759533557417
-1,4,2,5,34.51385534424261,-486.6937024013922,-18.209558907110637,-1.2913414548179583
-1,4,3,5,-32.79412011896456,-71.65645973853874,-5.113553185758873,2.3402550138391964
-1,4,4,5,-6.4212337900940595,-4.796804835877601,-0.4721721791017049,0.6320724194611479
-1,4,5,5,-0.5954315523685135,-0.08487670949609916,-0.010290213953259894,0.07218844382704385
0,4,-1,1,2.3964352057041474,1.2978387625548962,-0.8115474908193463,1.4744489027763676
0,4,0,1,0.8643914960425492,-0.007407238047478744,0.,0.
0,4,1,1,-1.1934465645772347,0.6576527082593602,0.4011124948284788,0.7397709041864763
0,4,-2,2,99.24010000852817,-63.74749294007755,23.6067881638431,36.83334835945058
0,4,-1,2,-23.52197818772349,42.80531742256454,-11.982176028520739,-6.489193812774483
0,4,0,2,-0.09278103336016343,30.552871145344618,0.,0.
0,4,1,2,-3.8850755921954896,-7.1534789761804705,-1.9890776076287244,1.0960878470989337
0,4,2,2,-4.135995207257163,-2.654602085452222,-0.9861907778833541,1.5330697138427394
0,4,-3,3,-342.01868183976205,-4822.479239417725,1311.8197444418433,-92.96335767393036
0,4,-2,3,1957.3433758415251,3048.633889994746,-694.6807000596975,446.232450580543
0,4,-1,3,-112.32057130746354,-60.989391394134216,36.90283750171454,-67.16844874991205
0,4,0,3,-433.75372622174945,0.36759879975455917,0.,0.
0,4,1,3,9.333988909425477,-5.130149412377649,-3.0484677101961344,-5.611994562994744
0,4,2,3,16.31310581344027,-25.404055368155962,-5.79039329016003,-3.7164429196331112
0,4,3,3,0.47493386168975704,-6.6978943627400325,-1.8219592967693838,-0.1292930366010409
0,4,-4,4,-216551.7213825809,-99106.48447842401,21473.98576428976,-46921.3116958167
0,4,-3,4,226595.5738420078,-16068.86694293447,3078.1681365578593,43402.313154759526
0,4,-2,4,-49859.67092525073,32015.277877074273,-5730.389398541517,-8924.901579827532
0,4,-1,4,-3953.352096972447,7236.823862109249,73.97760801619724,40.22397119325589
0,4,0,4,0.31194460897643256,-4673.6808937032565,0.,0.
0,4,1,4,-197.678602411375,-361.83518510954855,3.690878842331711,-2.025845314211613
0,4,2,4,138.5009836654374,88.92837184717646,15.918629502286931,-24.79082748261887
0,4,3,4,44.95943581328568,3.188315774709918,0.6106292507439735,-8.611578466380044
0,4,4,4,5.370825546210955,-2.4580000431553684,-0.5325851181838105,-1.1637247540462585
0,4,-5,5,-1.1675610654303284e7,8.721941554689776e6,-1.5760931117273248e6,-2.109834260334875e6
0,4,-4,5,6.6254881724328725e6,-1.4476955528677886e7,2.382068935208391e6,1.0901713292626643e6
0,4,-3,5,435809.7388128835,6.145522717473221e6,-925687.9813552446,65644.95305559643
0,4,-2,5,-298725.65682843816,-465237.0751350414,88680.29394605846,-56941.620052117374
0,4,-1,5,-205669.72038419158,-112359.12152067514,2808.5392123200886,-5140.238935612841
0,4,0,5,39213.810566766435,0.7306810884916799,0.,0.
0,4,1,5,6855.692160299559,-3745.240323797039,-93.59672355867998,-171.35290688291292
0,4,2,5,-355.6251645233062,553.854057312861,105.57249093142732,67.78653338421189
0,4,3,5,-21.617452581932245,304.83744304761456,45.9170621051191,3.256204584575598
0,4,4,5,18.25806875426396,39.8946087201743,6.564342334257835,-3.0042222749676735
0,4,5,5,3.2174853157524805,2.4035332548063075,0.4343290540081968,-0.581413729391666
1,4,-1,1,9.101914016491984,14.151566668469153,-4.271131443409906,2.7234639208950018
1,4,0,1,-11.543896133873162,-6.367488131703589,-0.8115474908193463,1.4744489027763679
1,4,1,1,-2.5599634235993043,-0.019187246110921204,0.0017294246673995402,-0.547997185963534
1,4,-2,2,490.0557907581411,-34.75850955906769,7.5184026359034695,106.46968971941504
1,4,-1,2,-406.6483468678845,260.99558624917694,-21.902781918616814,-33.924484982895166
1,4,0,2,46.200814436495804,-85.1789248218354,-11.982176028520737,-6.48919381277448
1,4,1,2,-0.154512474778411,-39.83707104629392,-5.707258199403089,-0.0196333467724041
1,4,2,2,3.558505186116512,6.4584421061289,5.825893057469021,-3.161996060275659
1,4,-3,3,7073.225935259987,-15455.282249224147,2647.6859333450284,1211.782117508439
1,4,-2,3,1371.9991678762624,19348.67444851089,-2118.570790865145,150.34620923954355
1,4,-1,3,-3918.6766469638637,-6102.692756528296,168.20064189612305,-107.76975241595376
1,4,0,3,149.394566524878,82.13441622508762,36.902837501714544,-67.16844874991205
1,4,1,3,433.5372826952634,0.4656376045711069,-0.05250176465699203,-62.070696955401814
1,4,2,3,-7.452022709938642,4.031334032368559,7.372545379440666,13.444694952238372
1,4,3,3,-10.777392737519925,16.787832884744788,7.6866009203882015,4.938122256526034
1,4,-4,4,-454811.82071150624,-608832.9973047989,86373.35179414503,-64522.75297350069
1,4,-3,4,865158.8349306707,395946.60008714686,-42185.04765305013,92176.22854720065
1,4,-2,4,-452541.77364370617,32091.987520872528,-2018.774996774794,-28472.329770709825
1,4,-1,4,66369.96987432608,-42614.872805396844,0.,0.
1,4,0,4,3953.352096972447,-7236.823862109249,73.97760801619724,40.22397119325589
1,4,1,4,0.33305649655523123,3742.120388294051,514.8956374787809,0.03997526998842072
1,4,2,4,131.23904495846736,240.27172567130663,-9.969144510993312,5.432404567584759
1,4,3,4,-79.43332599485241,-51.00594013510372,-18.912011491804762,29.45588598539639
1,4,4,4,-22.51820515261786,-1.596835088506411,-0.5259647267637602,7.41559504013078
1,4,-5,5,-4.321404034608874e7,6.160012058627261e6,-746822.448969323,-5.23914851614067e6
1,4,-4,5,4.660274648648646e7,-3.48132906008333e7,3.426836916099245e6,4.587328710017915e6
1,4,-3,5,-1.3222589231360735e7,2.8891884566856053e7,-2.061784268792026e6,-943591.6425124452
1,4,-2,5,-579831.1912850856,-8.176454312282343e6,305920.6214560488,-21694.08778184206
1,4,-1,5,297849.5258831618,463874.1397185234,10891.097762758793,-6993.664724204511
1,4,0,5,164528.28173268834,89881.24328993514,2808.5392123200886,-5140.23893561284
1,4,1,5,-26190.764538441887,0.5902481462189085,-0.04188795133831062,3796.2799625961384
1,4,2,5,-3915.3209369669335,2138.9881035446833,170.687098557727,312.4261752952878
1,4,3,5,179.59628496149222,-279.70492936244585,-115.86318250583516,-74.39572100515403
1,4,4,5,9.650177241533223,-136.08048081861273,-36.5556101865408,-2.592313137133249
1,4,5,5,-7.328923652671323,-16.013989064131223,-4.189036772287841,1.9171423741616405
2,4,-1,1,2.9963451077439,42.219699489080675,-6.7795449871260285,0.4592720217007063
2,4,0,1,-29.009748294702234,-45.36356338196288,-8.542262886819813,5.446927841790004
2,4,1,1,12.420455923168312,6.610899493845371,7.303927417374116,-13.270040124987311
2,4,-2,2,1003.8271523658387,459.40920693431343,-56.512879668842565,123.43665514316574
2,4,-1,2,-1484.6949686754078,105.25968300941888,0.055079733087437494,1.840881993426707
2,4,0,2,607.1083104344469,-390.09666275607367,-67.41235200107673,-104.68231832524093
2,4,1,2,-46.25347185004886,83.4410266893643,51.19229629917724,27.916997053571265
2,4,2,2,-0.2333324802123108,31.45958070739702,6.482936220319117,-0.055554285356090596
2,4,-3,3,28701.982493715273,-21441.018345404973,2151.3296053491677,2879.8987805430465
2,4,-2,3,-21247.93424561438,46427.56507524403,-1731.4181998708152,-792.3002135233168
2,4,-1,3,-2058.8676374642682,-29030.329980855142,-1271.142474519087,90.20772554372611
2,4,0,3,3916.681699323457,6099.9802682588925,1031.0819838519435,-661.7719554124506
2,4,1,3,-111.99234237291142,-60.43978758309717,-97.90106600053467,179.45879288694448
2,4,2,3,-258.9579706936678,0.5804037156752536,-0.1289275189358972,74.21983761265766
2,4,3,3,2.8763740432720364,-1.623738759959277,-7.171914356632654,-13.208628010973746
2,4,-4,4,-216782.36975816303,-1.5207830953423257e6,129187.76644658312,-18415.257531314364
2,4,-3,4,1.3635134637322265e6,1.8252647495798788e6,-85571.13885514747,63923.65916164346
2,4,-2,4,-1.2970842191813656e6,-593620.2351674425,0.,0.
2,4,-1,4,452541.77364370617,-32091.987520872528,-2018.774996774794,-28472.329770709825
2,4,0,4,-49859.67092525073,32015.277877074273,5730.389398541517,8924.901579827532
2,4,1,4,-2362.912686200428,4324.55788478832,-179.23612658729135,-98.1648924314962
2,4,2,4,0.3967373120901275,-1873.6205742715492,-522.8360063007326,0.09016280953992736
2,4,3,4,-56.16038060873253,-102.73028258454809,11.232214328992123,-6.15920356971407
2,4,4,4,29.794466433483638,19.127924098408716,11.374568294449482,-17.710941193415877
2,4,-5,5,-8.02097159882835e7,-3.0045407814524453e7,2.215328153808164e6,-5.91407653246141e6
2,4,-4,5,1.2948986402781127e8,-1.8458332479505587e7,890961.1694011476,6.250317016484248e6
2,4,-3,5,-6.984057969655849e7,5.217247042157515e7,-932133.2238027718,-1.2477983352946546e6
2,4,-2,5,1.321678748032446e7,-2.8879207708114795e7,-585994.4337028081,-268185.1811412878
2,4,-1,5,435098.4098706503,6.135497615253273e6,458880.932184073,-32541.131672763087
2,4,0,5,-179585.8464751734,-279687.41924763203,-66898.09842054089,42954.290603708345
2,4,1,5,-82214.7591704025,-44914.84300661558,-3842.718259798598,7034.706089065842
2,4,2,5,11284.229198324287,0.4553979465417125,-0.06375561672341422,-3320.8980860072465
2,4,3,5,1467.6342156722262,-801.7324290106792,-103.61097599493215,-189.66175584702256
2,4,4,5,-60.68705410123037,94.51316269427434,62.565935498556236,40.17201775811548
2,4,5,5,-2.911123667757867,41.051804074830955,16.26004700001414,1.1531264521257447
3,4,-1,1,-22.605151867537028,49.37466205726629,-3.370575569253668,-1.555453148230903
3,4,0,1,-6.047769948575237,-86.28028097158806,-20.338634961378087,1.377816065102119
3,4,1,1,23.89772955902337,36.6369732522966,29.897920103869346,-19.064247446265018
3,4,-2,2,819.5541353711114,1097.1042973497322,-59.42318066648345,44.3773193968296
3,4,-1,2,-2014.8769666657927,-922.1515277576931,-56.512879668842565,123.43665514316574
3,4,0,2,1475.0099044080848,-104.60358012127502,-22.389968708448098,-313.886423177965
3,4,1,2,-396.2301885463582,253.77966200311604,117.46593873747338,183.19712067173444
3,4,2,2,16.961143623549752,-33.268993772566034,-53.360188747652586,-29.57295465336738
3,4,-3,3,43062.5888155277,-6138.419177104787,277.12413283544265,1944.1546984234058
3,4,-2,3,-57433.67657776379,42904.22535050837,717.1098684497225,959.9662601810157
3,4,-1,3,21242.282957647494,-46415.22140972971,-4358.880679800321,-1994.7496121423699
3,4,0,3,1370.5836149220218,19330.325921756492,3854.104693480017,-273.3788087613826
3,4,1,3,-1950.3749398087205,-3037.777809712014,-1163.3120019665455,747.3489464972988
3,4,2,3,39.06502320991587,22.484058105639956,77.47549993423712,-141.9945558595642
3,4,3,3,88.04230104493632,0.7191058509142986,-0.23069427892156097,-35.205828726018794
3,4,-4,4,644459.0992896475,-1.7204586276251376e6,66759.07975457562,25006.999546930576
3,4,-3,4,433445.9720308252,3.0407329815281853e6,0.,0.
3,4,-2,4,-1.3635134637322265e6,-1.8252647495798788e6,-85571.13885514747,63923.65916164346
3,4,-1,4,865158.8349306707,395946.60008714686,42185.04765305013,-92176.22854720065
3,4,0,4,-226595.5738420078,16068.86694293447,3078.1681365578593,43402.313154759526
3,4,1,4,20017.74535660629,-12852.644691345084,-4766.324869236122,-7422.563523340178
3,4,2,4,785.4135648055576,-1438.6783507730672,157.52215353558898,85.73250786747619
3,4,3,4,0.5038956689117917,537.4415764938348,228.73879536164822,0.15983097017247636
3,4,4,4,14.350197189234178,26.37401660134149,-6.5922667391870675,3.5625970185456253
3,4,-5,5,-6.6210133757455446e7,-7.665950197450116e7,2.6110487532237223e6,-2.2551397052731197e6
3,4,-4,5,1.603407516325705e8,6.00613430938686e7,-443065.63076163275,1.182815306492282e6
3,4,-3,5,-1.2947294658220518e8,1.8455920957686007e7,444609.623140234,3.119048307761365e6
3,4,-2,5,4.657993813578209e7,-3.4796252313003086e7,-2.1749775222064676e6,-2.9115294490208607e6
3,4,-1,5,-6.61709636671664e6,1.4458619142169287e7,1.62769031893102e6,744924.5109154489
3,4,0,5,-174570.6797650245,-2.461698643488044e6,-466807.0491711716,33103.82138283333
3,4,1,5,60534.88690716068,94278.14804141058,44152.92949926939,-28350.60843212635
3,4,2,5,23484.01870527979,12828.924164341144,1716.157218224236,-3140.932276744029
3,4,3,5,-2843.1184101365334,0.3174586767119058,-0.06501391671460387,1287.0976349480022
3,4,4,5,-326.80173372906313,178.57798740898158,29.786590486042286,54.53524316382233
3,4,5,5,12.25116589892332,-19.082555663657892,-18.305333567008912,-11.755410702042257
4,4,-1,1,-23.76927226659338,17.75092775873184,0.,0.
4,4,0,1,22.605151867537028,-49.37466205726629,-13.482302277014671,-6.221812592923612
4,4,1,1,2.8311059084815873,36.69705350880055,27.11817994850411,-1.837088086802825
4,4,-2,2,105.57109822302576,740.6303613041545,0.,0.
4,4,-1,2,-819.5541353711114,-1097.1042973497322,-118.8463613329669,88.7546387936592
4,4,0,2,999.0120444097619,457.18713100826915,113.02575933768512,-246.87331028633142
4,4,1,2,-480.3707264908183,34.10240667092383,15.183684560040103,217.84839808796795
4,4,2,2,89.03281260075981,-58.55640733885769,-51.75759298162297,-81.42366572304898
4,4,-3,3,22253.026584858537,8335.666515643523,0.,0.
4,4,-2,3,-43062.58881552769,6138.419177104786,369.49884378059016,2592.206264564541
4,4,-1,3,28696.04017564862,-21436.580613465292,-2868.43947379889,-3839.865040724063
4,4,0,3,-7067.574647293103,15442.938583709833,3543.7302134037186,1621.931302604175
4,4,1,3,-341.1823859854376,-4809.0095847225275,-1776.2111725376283,125.7882316520433
4,4,2,3,383.112104212387,596.1545331237407,387.1550402884643,-248.06275953482861
4,4,3,3,-1.8211449315437613,0.8810010673566412,-23.879955049452214,42.40798425687633
4,4,-4,4,759577.8191196283,-656040.6415339983,0.,0.
4,4,-3,4,-644459.0992896475,1.7204586276251376e6,66759.07975457562,25006.999546930576
4,4,-2,4,-216782.36975816303,-1.5207830953423257e6,-129187.76644658312,18415.257531314364
4,4,-1,4,454811.82071150624,608832.9973047989,86373.35179414503,-64522.75297350069
4,4,0,4,-216551.7213825809,-99106.48447842401,-21473.98576428976,46921.3116958167
4,4,1,4,45396.69022941993,-3219.379705990199,-1059.9880009004098,-14949.864909578719
4,4,2,4,-3336.686653003676,2142.7847345345454,1273.5545357930562,1983.88039710654
4,4,3,4,-115.51620073491937,210.60173236577432,-52.47711153399901,-28.97857440912739
4,4,4,4,0.6562574283124173,-68.16461328247667,-38.51385038700526,0.2549112317629215
4,4,-5,5,-1.166483420207885e7,-5.4093709561249785e7,0.,0.
4,4,-4,5,6.621013375745546e7,7.665950197450116e7,2.088839002578978e6,-1.8041117642184957e6
4,4,-3,5,-8.020097372783943e7,-3.004213308839331e7,-1.772262523046531e6,4.731261225969129e6
4,4,-2,5,4.319712290048263e7,-6.157600536807683e6,-596877.3181352317,-4.187245345925363e6
4,4,-1,5,-1.1664533306444764e7,8.713666486031352e6,1.2563669416373188e6,1.6818333346324768e6
4,4,0,5,1.3271696782305408e6,-2.8999187279494517e6,-602478.1324355691,-275728.76880292426
4,4,1,5,29236.319710464304,412272.2977700497,128329.88436267518,-9100.378217932419
4,4,2,5,-8757.364778911773,-13638.536617982196,-9936.37141061245,6379.924154770557
4,4,3,5,-2945.51013365057,-1609.3334478632605,-270.76249745960433,495.8533663584438
4,4,4,5,319.5063898809553,0.16817452118270132,-0.0440749132515332,-198.87719705020572
4,4,5,5,33.12594485946552,-18.041084086148953,-3.265989490157174,-5.946755729174656
-5,5,-1,1,0.00038499987214622353,-0.000176312168012838,0.00009338274691243457,0.0002041214791096039
-5,5,0,1,0.000169387282039746,-0.00022674796574802475,0.00004911590452143699,0.00003670152365548927
-5,5,1,1,0.000010910359803060109,-0.00007653660996618397,0.,0.
-5,5,-2,2,-0.0015393930132283113,0.02182866030709864,-0.013034540864174188,-0.000926979612917439
-5,5,-1,2,0.008253626148422726,0.018034418323277172,-0.006333914425347638,0.0028983445528548996
-5,5,0,2,0.0056320987947683235,0.00420730000811853,-0.0008469364101987302,0.0011337398287401238
-5,5,1,2,0.001412725566481267,0.00020137927685543526,-0.00001818393300510018,0.0001275610166103066
-5,5,2,2,0.00018251005924539083,-0.00006836562845768429,0.,0.
-5,5,-3,3,-0.4016928311756947,-0.2572674267953612,0.22626502596344186,-0.35207183503840234
-5,5,-2,3,-0.9333192304835538,-0.06617853319231475,0.029999579756162034,-0.42278161935205755
-5,5,-1,3,-0.4468515666235717,0.2045054531694292,-0.05973642072412021,-0.13052747932424189
-5,5,0,3,-0.07829136978242224,0.10480459529912899,-0.019884251447514167,-0.014854005361209068
-5,5,1,3,-0.003110973079300959,0.021824261601550987,-0.0024722697413422172,-0.00035241373449701176
-5,5,2,3,0.0009249773430227737,0.002469334774246218,-0.0001277570414717736,0.000047855939920379025
-5,5,3,3,0.0001817007672187165,0.00015693334587171828,0.,0.
-5,5,-4,4,-18.0686971960721,9.84059131971761,-1.7814488128130042,-3.2436849431861763
-5,5,-3,4,6.682454126685447,-10.408666725631578,9.98472740018668,6.412042201113958
-5,5,-2,4,1.5878856369588366,-22.391893131725976,8.869116545462258,0.6289780647958607
-5,5,-1,4,-3.9975947196389034,-8.734903125889758,2.2849291485206407,-1.0457140222699857
-5,5,0,4,-1.7549919904104438,-1.3110181389852587,0.2369067567317437,-0.31713476148636327
-5,5,1,4,-0.32478084674646196,-0.046296386997872266,0.005612843974505397,-0.03937551481475119
-5,5,2,4,-0.0334903749761948,0.012545013547891608,-0.0009249773430227736,-0.0024693347742462176
-5,5,3,4,-0.0019746469609266816,0.002286288276401145,-0.00007787175737944993,-0.0000672571482307364
-5,5,4,4,-0.000043486412318381576,0.00020166093376310594,0.,0.
-5,5,-5,5,0.6807373142335903,-462.6899225525551,549.8683105309428,-0.21507547645797084
-5,5,-4,5,-796.9384726743582,-1458.883358053377,432.18233987993307,-236.13006872613448
-5,5,-3,5,-53.73444048839417,-34.504710346067,-85.95157182152921,133.8592849090595
-5,5,-2,5,392.9289831950404,27.864465639058448,-10.601427058799763,149.49456152799917
-5,5,-1,5,150.10034726738846,-68.69455861604247,16.783426713137857,36.67245855169109
-5,5,0,5,20.908327424518262,-27.988893380190927,4.865286324686338,3.6344773927404077
-5,5,1,5,0.6869027563342388,-4.818796314448219,0.5973740500224253,0.08515360600177536
-5,5,2,5,-0.17470515326992955,-0.4663957571805208,0.039506649269295646,-0.014798623501319297
-5,5,3,5,-0.030145382730294056,-0.026036300411712707,0.0013575697856370939,-0.0015718231900257878
-5,5,4,5,-0.0025362555855050588,-0.0005469212805277241,0.00001328751487506104,-0.00006161861864983796
-5,5,5,5,-0.00013591905994867054,0.000040206613399858225,0.,0.
-4,5,-1,1,-0.005620906524808786,-0.0003970806017175513,0.00022429251970823954,-0.0031565021639470147
-4,5,0,1,-0.004185348527354806,0.0019153188997257777,-0.00037353098764973826,-0.0008164859164384155
-4,5,1,1,-0.00084693641019873,0.0011337398287401235,0.00004911590452143699,0.000036701523655489264
-4,5,-2,2,0.08691208730874776,-0.13553133135654094,0.09730702713483701,0.06251264586048795
-4,5,-1,2,0.01602115440497996,-0.22580698595286922,0.08024269608074071,0.005693321460257514
-4,5,0,2,-0.0417350444766758,-0.09119269901193389,0.01651782757215751,-0.007559810785838181
-4,5,1,2,-0.018855522490096806,-0.014085502566487579,0.0008469364101987299,-0.0011337398287401233
-4,5,2,2,-0.003531813916203167,-0.0005034481921385881,-0.00001818393300510018,0.0001275610166103066
-4,5,-3,3,-1.0134928803280963,-1.8635284998256791,-0.4579768310720688,0.24889695133292217
-4,5,-2,3,4.110368094561632,2.6397988661358815,-1.5134447150150017,2.3570066596493957
-4,5,-1,3,4.679145247119666,0.33182239482795006,-0.09763439508516891,1.3769544499106048
-4,5,0,3,1.4900268773321832,-0.6819215951285822,0.11685812453469228,0.25533955723341495
-4,5,1,3,0.1957284244560556,-0.2620114882478225,0.022969085800999812,0.017158399144351622
-4,5,2,3,0.006221946158601918,-0.043648523203101974,0.000988907896536887,0.00014096549379880475
-4,5,3,3,-0.001541628905037956,-0.004115557957077029,-0.00012775704147177357,0.00004785593992037901
-4,5,-4,4,174.27621266233925,0.09173155700874618,0.024040861773563564,108.47847111829404
-4,5,-3,4,178.25549112494352,-97.40617495035359,16.247231174204884,29.74649627117582
-4,5,-2,4,-33.102029509762026,51.552634196876916,-34.1268739083034,-21.912009686244808
-4,5,-1,4,-5.2637330408363034,74.22571681015239,-19.939423738113163,-1.4139889838908632
-4,5,0,4,9.958946593234888,21.76069566554962,-3.5805503641406373,1.6386666954369127
-4,5,1,4,3.5024911582331235,2.616439001387782,-0.25754846132820264,0.34476677425153524
-4,5,2,4,0.5406656847391866,0.07707002432186882,-0.0037200752633974785,0.026097269989901768
-4,5,3,4,0.047819927244089594,-0.01791265805904345,0.0001321396204318248,0.00035276211060660244
-4,5,4,4,0.002468308701158352,-0.002857860345501432,-0.00007787175737944993,-0.00006725714823073638
-4,5,-5,5,7970.2032160003755,-14588.386437814872,4322.057162663525,2360.872785378158
-4,5,-4,5,0.5436833088552846,4473.7200705689265,-4116.511581409503,-0.1487452212643245
-4,5,-3,5,3959.694613578299,7248.102070649604,-1702.1950059422754,929.8950279213385
-4,5,-2,5,195.08255210569513,125.25923676821516,193.25320711746235,-300.9755586456606
-4,5,-1,5,-972.8669261344173,-68.99072838072246,18.28827397070101,-257.8910691080926
-4,5,0,5,-298.6171574934636,136.66439729821425,-21.943944039737737,-47.948391232291165
-4,5,1,5,-34.733875639931505,46.49643760931141,-4.807103260426892,-3.5910133014835837
-4,5,2,5,-0.9793410410537996,6.87032473635989,-0.4235877537697593,-0.06038096987790046
-4,5,3,5,0.21813918561662027,0.5823479659395387,-0.016394183507149877,0.006141025728448556
-4,5,4,5,0.03347900693493462,0.02891552214948564,0.,0.
-4,5,5,5,0.0025362555855050588,0.0005469212805277241,0.00001328751487506104,-0.00006161861864983796
-3,5,-1,1,0.04077600139339171,0.026163048974695544,-0.016598841085161974,0.0258431057633072
-3,5,0,1,0.05596634216694893,0.003972180643904971,-0.0006728775591247189,0.009469506491841046
-3,5,1,1,0.018666393470150346,-0.008542836438967302,-0.0008404447222119112,-0.0018370933119864355
-3,5,-2,2,-0.0475590741684006,0.026704214969727563,-0.18893374346605082,-0.3461796517534052
-3,5,-1,2,-0.8242135592531243,1.2832979939342364,-0.49580108837146963,-0.31835318245494154
-3,5,0,2,-0.07290304528460262,1.0281537561667053,-0.16252084305717698,-0.011518086703267906
-3,5,1,2,0.1256720471645896,0.27459870443134965,-0.0063339144253476394,0.0028983445528549005
-3,5,2,2,0.04236353072206602,0.031646503870027695,0.0025408092305961904,-0.0034012194862203704
-3,5,-3,3,-0.011953857967830508,41.8464268968112,-19.083272826066825,0.0023224039740529514
-3,5,-2,3,8.816636877279155,16.123055419716316,1.7068440123950117,-0.9336203587868599
-3,5,-1,3,-18.560221704561375,-11.916838433898013,4.081685343889297,-6.357144663223485
-3,5,0,3,-14.037435741358998,-0.9954671844838502,0.1513533640456623,-2.1341356280242043
-3,5,1,3,-3.3521692325572046,1.5341460256164468,-0.08698991417263215,-0.19007581757129394
-3,5,2,3,-0.3523111640209,0.47162067884608044,0.005827750901594225,0.00435343734212735
-3,5,3,3,-0.009332919237902877,0.06547278480465296,0.004450085534415991,0.0006343447220946212
-3,5,-4,4,1606.641891082129,877.8182442890511,-147.688634977966,270.4654725591511
-3,5,-3,4,-1550.7918600744727,0.17315927820649404,0.03546213638978392,-702.0532554261829
-3,5,-2,4,-800.5277540030326,437.30859764218866,-56.515077815417534,-103.45186682564868
-3,5,-1,4,97.96160997899575,-152.56632510678867,63.198099548637366,40.57948418462948
-3,5,0,4,11.791337771963043,-166.27496893506247,25.04567023915587,1.7761115915866896
-3,5,1,4,-17.88770188307158,-39.08534167556659,2.789210828595749,-1.27650273482138
-3,5,2,4,-5.248961326594632,-3.921091138075379,0.07005570332728461,-0.09377994065142083
-3,5,3,4,-0.6950507765925377,-0.09907708546031924,-0.002386801086554211,0.016744015017808492
-3,5,4,4,-0.053817950531265896,0.02015943144962537,0.0011892565838864232,0.0031748589954594224
-3,5,-5,5,9672.56311570563,-6210.281234074188,-15470.897150654928,-24094.91898833528
-3,5,-4,5,-71273.43822829807,130466.41898338564,-30639.232289893986,-16738.619043314033
-3,5,-3,5,0.43853410565307155,-19560.35029388002,13159.475671474396,-0.09680499072260916
-3,5,-2,5,-11835.142037076594,-21664.12957720122,3667.6368781749698,-2003.6511370379862
-3,5,-1,5,-470.60359894131096,-302.17265568049686,-268.3098244237277,417.8668890866801
-3,5,0,5,1738.9535491210947,123.31760757053944,-19.30521379066409,272.2305933273172
-3,5,1,5,446.4448144560703,-204.31884257477265,16.266785660666724,35.54357569281557
-3,5,2,5,44.58338369922481,-59.68146314407609,2.0478736763987113,1.5298073144408477
-3,5,3,5,1.1010193696903692,-7.723928943034743,0.,0.
-3,5,4,5,-0.21813918561662027,-0.5823479659395387,-0.016394183507149877,0.006141025728448556
-3,5,5,5,-0.030145382730294056,-0.026036300411712707,-0.0013575697856370939,0.0015718231900257878
